"","TrueNeg","FalseNeg","FalsePos","TruePos","Cutoff","sensitivity","specificity","FalsePosRate","PctCorrect"
"205",71,0,99,78,0.0107447539278291,1,0.417647058823529,0.582352941176471,0.600806451612903
"145",70,0,100,78,0.0106548516063255,1,0.411764705882353,0.588235294117647,0.596774193548387
"88",69,0,101,78,0.00974996188821837,1,0.405882352941176,0.594117647058824,0.592741935483871
"149",68,0,102,78,0.00896259092978956,1,0.4,0.6,0.588709677419355
"162",67,0,103,78,0.00799846308095276,1,0.394117647058824,0.605882352941177,0.584677419354839
"97",66,0,104,78,0.00709702758788958,1,0.388235294117647,0.611764705882353,0.580645161290323
"182",65,0,105,78,0.00653117036661588,1,0.382352941176471,0.617647058823529,0.576612903225806
"111",64,0,106,78,0.00638354592789536,1,0.376470588235294,0.623529411764706,0.57258064516129
"66",63,0,107,78,0.00518169256719381,1,0.370588235294118,0.629411764705882,0.568548387096774
"126",62,0,108,78,0.00470880548145998,1,0.364705882352941,0.635294117647059,0.564516129032258
"186",61,0,109,78,0.0045844733364121,1,0.358823529411765,0.641176470588235,0.560483870967742
"174",60,0,110,78,0.00376735131935676,1,0.352941176470588,0.647058823529412,0.556451612903226
"175",59,0,111,78,0.00317031069813609,1,0.347058823529412,0.652941176470588,0.55241935483871
"150",58,0,112,78,0.00295924067583423,1,0.341176470588235,0.658823529411765,0.548387096774194
"158",57,0,113,78,0.002727106451364,1,0.335294117647059,0.664705882352941,0.544354838709677
"151",56,0,114,78,0.0026233821251932,1,0.329411764705882,0.670588235294118,0.540322580645161
"121",55,0,115,78,0.00255597617590018,1,0.323529411764706,0.676470588235294,0.536290322580645
"134",54,0,116,78,0.00230986273296512,1,0.317647058823529,0.682352941176471,0.532258064516129
"159",53,0,117,78,0.00201271197989965,1,0.311764705882353,0.688235294117647,0.528225806451613
"83",52,0,118,78,0.00197050563297337,1,0.305882352941176,0.694117647058824,0.524193548387097
"75",51,0,119,78,0.0019186621502168,1,0.3,0.7,0.520161290322581
"143",50,0,120,78,0.00151607284224654,1,0.294117647058824,0.705882352941176,0.516129032258065
"117",49,0,121,78,0.00125066486729978,1,0.288235294117647,0.711764705882353,0.512096774193548
"179",48,0,122,78,0.00108553062072842,1,0.282352941176471,0.717647058823529,0.508064516129032
"210",47,0,123,78,0.000980912236889167,1,0.276470588235294,0.723529411764706,0.504032258064516
"107",46,0,124,78,0.000881558471828437,1,0.270588235294118,0.729411764705882,0.5
"61",45,0,125,78,0.000810798320808939,1,0.264705882352941,0.735294117647059,0.495967741935484
"135",44,0,126,78,0.000680076798464162,1,0.258823529411765,0.741176470588235,0.491935483870968
"124",43,0,127,78,0.000630887694280997,1,0.252941176470588,0.747058823529412,0.487903225806452
"94",42,0,128,78,0.000623849514992075,1,0.247058823529412,0.752941176470588,0.483870967741935
"156",41,0,129,78,0.000505523726964336,1,0.241176470588235,0.758823529411765,0.479838709677419
"166",40,0,130,78,0.000474539278310836,1,0.235294117647059,0.764705882352941,0.475806451612903
"187",39,0,131,78,0.000424846869736505,1,0.229411764705882,0.770588235294118,0.471774193548387
"133",38,0,132,78,0.000388097943635403,1,0.223529411764706,0.776470588235294,0.467741935483871
"78",37,0,133,78,0.000351659277101244,1,0.217647058823529,0.782352941176471,0.463709677419355
"176",36,0,134,78,0.000330838394806923,1,0.211764705882353,0.788235294117647,0.459677419354839
"169",35,0,135,78,0.000274974859389848,1,0.205882352941176,0.794117647058824,0.455645161290323
"138",34,0,136,78,0.000261104989809811,1,0.2,0.8,0.451612903225806
"161",33,0,137,78,0.000217989580001465,1,0.194117647058824,0.805882352941176,0.44758064516129
"114",32,0,138,78,0.000175315914977534,1,0.188235294117647,0.811764705882353,0.443548387096774
"157",31,0,139,78,0.000169989634944464,1,0.182352941176471,0.817647058823529,0.439516129032258
"146",30,0,140,78,0.000143388742079023,1,0.176470588235294,0.823529411764706,0.435483870967742
"191",29,0,141,78,0.000112463805885949,1,0.170588235294118,0.829411764705882,0.431451612903226
"190",28,0,142,78,0.000112310364713327,1,0.164705882352941,0.835294117647059,0.42741935483871
"137",27,0,143,78,8.26297669223899e-05,1,0.158823529411765,0.841176470588235,0.423387096774194
"197",26,0,144,78,7.97061926685398e-05,1,0.152941176470588,0.847058823529412,0.419354838709677
"85",25,0,145,78,7.01656134503299e-05,1,0.147058823529412,0.852941176470588,0.415322580645161
"183",24,0,146,78,5.49656645041001e-05,1,0.141176470588235,0.858823529411765,0.411290322580645
"189",23,0,147,78,4.7169872551371e-05,1,0.135294117647059,0.864705882352941,0.407258064516129
"118",22,0,148,78,4.46867293543953e-05,1,0.129411764705882,0.870588235294118,0.403225806451613
"122",21,0,149,78,4.16072528596405e-05,1,0.123529411764706,0.876470588235294,0.399193548387097
"108",20,0,150,78,1.81396284184579e-05,1,0.117647058823529,0.882352941176471,0.395161290322581
"164",19,0,151,78,1.76126430699982e-05,1,0.111764705882353,0.888235294117647,0.391129032258065
"192",18,0,152,78,1.29723180355244e-05,1,0.105882352941176,0.894117647058824,0.387096774193548
"73",17,0,153,78,1.20256738532655e-05,1,0.1,0.9,0.383064516129032
"68",16,0,154,78,9.16143885607594e-06,1,0.0941176470588235,0.905882352941176,0.379032258064516
"163",15,0,155,78,7.34313682601546e-06,1,0.0882352941176471,0.911764705882353,0.375
"180",14,0,156,78,4.1150416576001e-06,1,0.0823529411764706,0.917647058823529,0.370967741935484
"115",13,0,157,78,3.87234459467953e-06,1,0.0764705882352941,0.923529411764706,0.366935483870968
"184",12,0,158,78,3.43652036518211e-06,1,0.0705882352941176,0.929411764705882,0.362903225806452
"62",11,0,159,78,3.00900154123178e-06,1,0.0647058823529412,0.935294117647059,0.358870967741935
"202",10,0,160,78,9.54873181233326e-07,1,0.0588235294117647,0.941176470588235,0.354838709677419
"105",9,0,161,78,5.91939323620791e-07,1,0.0529411764705882,0.947058823529412,0.350806451612903
"207",8,0,162,78,2.77021275252917e-07,1,0.0470588235294118,0.952941176470588,0.346774193548387
"206",7,0,163,78,1.35263119032352e-07,1,0.0411764705882353,0.958823529411765,0.342741935483871
"77",6,0,164,78,9.93119054423285e-08,1,0.0352941176470588,0.964705882352941,0.338709677419355
"203",5,0,165,78,5.33775625158444e-08,1,0.0294117647058824,0.970588235294118,0.334677419354839
"144",4,0,166,78,3.41834296290965e-08,1,0.0235294117647059,0.976470588235294,0.330645161290323
"193",3,0,167,78,3.89440894836904e-09,1,0.0176470588235294,0.982352941176471,0.326612903225806
"142",2,0,168,78,2.36717079921527e-09,1,0.0117647058823529,0.988235294117647,0.32258064516129
"198",1,0,169,78,9.62194535043062e-10,1,0.00588235294117647,0.994117647058824,0.318548387096774
"76",0,0,170,78,4.54709943437916e-11,1,0,1,0.314516129032258
